Loan_ID,Customer_ID,Loan_Amount,Loan_Type,Credit_Score,Repayment_History,Collateral_Value,Loan_Tenure,Default_Status
L298852,C298852,4190074,Home,461,75.4342017614695,797621,278,0
L298853,C298853,604219,Education,700,67.86312042482604,266062,305,0
L298854,C298854,1003075,Home,618,60.224363777194284,425717,67,0
L298855,C298855,3728354,Vehicle,810,50.10613855108667,2010257,204,0
L298856,C298856,288571,Education,642,80.90053337025614,3103821,214,0
L298857,C298857,577306,Education,733,71.47707990123753,1079257,235,0
L298858,C298858,4586055,Home,474,60.84042915476587,2966292,356,1
L298859,C298859,165663,Personal,551,58.030900411265975,1645171,221,1
L298860,C298860,2608537,Education,484,72.6670476870654,2640414,355,1
L298861,C298861,62122,Personal,715,56.37965592294794,21794,99,0
L298862,C298862,2987760,Education,806,96.29657630633112,848586,113,0
L298863,C298863,2937424,Education,734,90.36773089254393,2522832,323,0
L298864,C298864,679107,Vehicle,595,60.241715196350825,3095244,65,1
L298865,C298865,4743067,Business,423,73.97592266095045,3475453,25,1
L298866,C298866,2482927,Business,626,81.90038468392919,2619979,149,0
L298867,C298867,3744089,Education,727,52.016224961362646,3487893,269,0
L298868,C298868,4392316,Education,383,72.23470634773798,2943677,283,1
L298869,C298869,3737426,Personal,329,96.41235360586106,2693701,108,0
L298870,C298870,3429180,Personal,506,78.21472661725093,1879902,283,0
L298871,C298871,2607009,Education,397,68.87790305354794,2340954,139,1
L298872,C298872,4858139,Education,629,69.42857788244723,2418794,14,0
L298873,C298873,3132267,Business,833,56.87144407950782,3553192,48,0
L298874,C298874,3268240,Vehicle,425,84.84482637835302,3997908,88,0
L298875,C298875,2531204,Education,425,72.88436243214416,1271386,195,1
L298876,C298876,2776143,Education,442,86.7928807360586,2218067,334,0
L298877,C298877,4075787,Education,475,95.70485650561017,705652,116,0
L298878,C298878,322121,Personal,648,84.8083139224471,3030413,141,0
L298879,C298879,1471507,Personal,510,97.4262319978995,2436257,307,0
L298880,C298880,3017042,Vehicle,507,83.0028951929996,3398375,173,0
L298881,C298881,4075644,Home,520,58.69766996955079,1055855,40,1
L298882,C298882,4651412,Personal,310,60.60099197302704,709344,102,1
L298883,C298883,2995211,Vehicle,817,72.47558770934302,2447309,57,0
L298884,C298884,2837295,Home,845,94.17135583481115,2273292,48,0
L298885,C298885,4871785,Personal,369,59.390199552503056,2653743,150,1
L298886,C298886,2381770,Home,450,68.19635552204608,1834095,124,1
L298887,C298887,4351389,Personal,641,88.88684259121757,1823903,276,0
L298888,C298888,2638646,Home,380,66.35057317472734,324542,231,1
L298889,C298889,4639588,Vehicle,667,54.97844170095749,2205713,179,0
L298890,C298890,2295601,Business,351,91.68746214533405,1331966,165,0
L298891,C298891,3455504,Vehicle,759,62.12946191351939,2981568,317,0
L298892,C298892,1663421,Business,328,68.08713490346923,2050212,158,1
L298893,C298893,4046533,Home,713,90.34567726092467,2873135,351,0
L298894,C298894,2847042,Business,761,91.86752394519704,1794418,100,0
L298895,C298895,394003,Vehicle,736,78.60309294290805,741731,242,0
L298896,C298896,688416,Personal,762,69.27529615202693,2887400,190,0
L298897,C298897,2961493,Education,338,78.61568274957143,349368,271,0
L298898,C298898,884799,Education,410,97.02122072993009,177413,195,0
L298899,C298899,4814719,Business,468,87.7619257789859,2409689,124,0
L298900,C298900,4605727,Personal,626,55.14029674770589,3606460,42,0
L298901,C298901,2224661,Business,569,89.97613172176014,108361,156,0
L298902,C298902,1361618,Personal,561,79.63064952501205,457472,310,0
L298903,C298903,2108385,Home,798,97.95545160189542,636834,30,0
L298904,C298904,1813847,Business,338,57.09914143361254,2980102,278,1
L298905,C298905,2451379,Vehicle,522,73.74270426172322,2736907,43,1
L298906,C298906,835754,Vehicle,815,80.70649920421425,2906037,78,0
L298907,C298907,557542,Personal,304,53.48549303919145,2756875,84,1
L298908,C298908,2993975,Education,579,77.77751552910811,3410787,204,0
L298909,C298909,577299,Home,826,87.29222625879788,3772129,45,0
L298910,C298910,2902178,Personal,716,70.45824069580283,2784146,75,0
L298911,C298911,1808338,Business,622,85.16503079420455,2289033,159,0
L298912,C298912,870492,Vehicle,546,61.20739969768733,175435,91,1
L298913,C298913,4127515,Home,304,54.49463236582086,3907124,63,1
L298914,C298914,707226,Vehicle,395,59.20435678985085,1914521,150,1
L298915,C298915,317530,Business,589,98.02650623174156,2735509,102,0
L298916,C298916,66340,Personal,365,50.152804424049094,2518494,235,1
L298917,C298917,3781076,Education,782,82.39522782271811,1934011,231,0
L298918,C298918,1119392,Vehicle,767,58.68421275263712,3264702,287,0
L298919,C298919,1582610,Education,436,65.82750879189304,1729782,28,1
L298920,C298920,1618400,Business,615,63.696058812491955,3358949,17,0
L298921,C298921,64152,Vehicle,732,68.59411940486713,2312458,336,0
L298922,C298922,2053787,Home,370,72.57296527711162,779021,127,1
L298923,C298923,496891,Education,767,96.95582681006053,369097,120,0
L298924,C298924,1869526,Home,607,53.492851377587385,3897089,258,0
L298925,C298925,981162,Personal,788,94.47788011270441,3322658,259,0
L298926,C298926,3254035,Home,717,56.00233261520269,1261595,68,0
L298927,C298927,3188607,Personal,656,84.49777965200329,2420400,158,0
L298928,C298928,2213449,Business,364,76.0226284725068,169930,340,0
L298929,C298929,941184,Business,693,66.45144920906914,1985144,114,0
L298930,C298930,2310913,Education,396,97.19241969042525,1719788,65,0
L298931,C298931,4713069,Vehicle,513,81.93894939100333,417235,254,0
L298932,C298932,266387,Home,381,81.46383623324651,3524161,91,0
L298933,C298933,3025170,Vehicle,497,74.69175858840924,168839,209,1
L298934,C298934,3023430,Personal,639,89.63996296048842,1888318,98,0
L298935,C298935,1348947,Education,371,66.39413992837824,3739864,249,1
L298936,C298936,1961698,Personal,334,96.39258743854695,825956,13,0
L298937,C298937,4590543,Business,343,88.10399045049887,1599115,251,0
L298938,C298938,224685,Home,552,61.71074787185315,2849292,124,1
L298939,C298939,4132544,Business,802,80.3609818390125,1139584,78,0
L298940,C298940,1378555,Vehicle,414,70.91697728933494,1362775,104,1
L298941,C298941,3170412,Business,621,95.57058354620293,1291952,288,0
L298942,C298942,2819289,Education,368,77.56804819074529,3027324,81,0
L298943,C298943,3332074,Vehicle,474,78.1410416856119,3176268,211,0
L298944,C298944,959184,Business,487,54.87754036377937,3060662,320,1
L298945,C298945,2371647,Personal,392,72.93815167744687,2131569,103,1
L298946,C298946,3745119,Home,588,64.44724744962946,1809470,256,1
L298947,C298947,4501795,Education,716,66.56591925373841,363970,337,0
L298948,C298948,4404514,Home,352,62.981525158699405,1196406,354,1
L298949,C298949,965479,Personal,386,95.2470691404803,2480250,85,0
L298950,C298950,3937522,Vehicle,634,87.31629040768567,1263476,255,0
L298951,C298951,2760224,Business,432,96.02021550126614,1802131,70,0
L298952,C298952,4613745,Education,673,96.69392794135722,3640738,220,0
L298953,C298953,1100246,Vehicle,739,95.02434394897251,3147026,243,0
L298954,C298954,4806837,Vehicle,449,59.93563914731513,2845568,326,1
L298955,C298955,2910565,Business,789,72.58605164958517,332203,243,0
L298956,C298956,2147151,Business,338,91.69435737922505,1745729,319,0
L298957,C298957,3665395,Home,363,53.49704816075763,658717,185,1
L298958,C298958,4158996,Home,776,71.78497926769185,1630435,325,0
L298959,C298959,2110599,Business,559,83.79725313009763,1318313,341,0
L298960,C298960,2248844,Home,306,87.7564752722918,3989729,248,0
L298961,C298961,4481009,Education,841,78.46788290843881,2347937,233,0
L298962,C298962,1357594,Personal,347,57.51881678402409,11181,133,1
L298963,C298963,4283477,Education,331,66.40170484802319,1190124,287,1
L298964,C298964,174687,Home,352,83.06752138420939,1726557,215,0
L298965,C298965,1088001,Home,505,82.02140805368984,304142,39,0
L298966,C298966,3650122,Education,660,60.653535670562654,345298,75,0
L298967,C298967,1712078,Business,795,76.01565684071494,1722296,116,0
L298968,C298968,594805,Business,429,55.15594028266565,1379711,53,1
L298969,C298969,2099480,Vehicle,309,71.06973917408303,55875,353,1
L298970,C298970,4015907,Education,345,99.67087528408302,2156801,169,0
L298971,C298971,2991329,Education,497,52.37955294078909,920638,119,1
L298972,C298972,1422556,Business,722,87.96426751191183,2831405,28,0
L298973,C298973,2304797,Personal,751,99.55606484346336,3778635,87,0
L298974,C298974,2159054,Personal,636,89.17784915217842,1539270,270,0
L298975,C298975,3148900,Home,355,62.928052362716116,2989676,358,1
L298976,C298976,3879879,Education,643,73.94682041168733,3012072,261,0
L298977,C298977,3026849,Home,545,58.87665050487345,466007,334,1
L298978,C298978,4706398,Home,445,67.13096890408195,587045,297,1
L298979,C298979,4676826,Personal,497,74.98623209412511,1827733,132,1
L298980,C298980,2826231,Vehicle,445,83.13592754868341,3208287,86,0
L298981,C298981,2968997,Personal,744,66.6251399106047,3344062,248,0
L298982,C298982,103759,Vehicle,680,74.18449927640155,663214,332,0
L298983,C298983,2489905,Business,766,89.28655568044843,1670403,143,0
L298984,C298984,2324804,Home,591,64.18807619261938,3653129,251,1
L298985,C298985,2766487,Education,340,97.7280521283896,3945254,224,0
L298986,C298986,3688289,Personal,692,68.42662262703675,2633172,115,0
L298987,C298987,4778138,Personal,530,73.61254908376887,778892,301,1
L298988,C298988,3177332,Education,670,78.2368350327419,699247,61,0
L298989,C298989,291102,Personal,717,83.84009674338309,55589,168,0
L298990,C298990,1496673,Vehicle,808,84.9972030165003,131372,40,0
L298991,C298991,174707,Business,410,56.33219441164846,1196964,148,1
L298992,C298992,2839907,Vehicle,506,52.43357258249515,3137356,41,1
L298993,C298993,3854570,Personal,500,87.18402114793803,1412314,59,0
L298994,C298994,1239849,Business,515,94.7854378461968,2556714,204,0
L298995,C298995,4205429,Education,630,54.77118871625104,1084528,150,0
L298996,C298996,269760,Home,411,99.07589666204217,3092338,67,0
L298997,C298997,3885080,Personal,549,65.79804118718,1869283,226,1
L298998,C298998,4549122,Home,359,74.10123507395343,1582321,321,1
L298999,C298999,2065292,Personal,348,62.81093131076798,3957676,302,1
L299000,C299000,4327696,Personal,494,54.06704498793778,3670262,329,1
L299001,C299001,3424553,Vehicle,539,84.30342110740206,1820208,73,0
L299002,C299002,3825132,Business,588,65.08572785022238,809883,37,1
L299003,C299003,4420875,Education,826,69.12975932218347,2388571,358,0
L299004,C299004,2763820,Vehicle,302,80.62264900512999,2041808,212,0
L299005,C299005,2654001,Business,395,68.30319477445673,966062,165,1
L299006,C299006,2832516,Education,798,62.45739620970441,2019561,297,0
L299007,C299007,3796842,Personal,734,62.516734392788024,2367729,226,0
L299008,C299008,321640,Business,840,78.63155048073747,3659046,250,0
L299009,C299009,2626320,Business,475,62.82020112061896,1306554,300,1
L299010,C299010,1784428,Vehicle,573,78.9487120295822,1825448,276,0
L299011,C299011,1226067,Vehicle,370,79.88408379762313,498116,260,0
L299012,C299012,1336889,Business,823,69.0968064312879,2356447,49,0
L299013,C299013,269044,Education,799,91.54386668546321,2827462,137,0
L299014,C299014,2436828,Personal,302,84.00595373023607,559911,346,0
L299015,C299015,3932712,Business,408,79.53471975789267,1420302,277,0
L299016,C299016,365905,Personal,426,86.93967793800445,1033641,353,0
L299017,C299017,2781833,Education,407,97.4355650096475,640322,224,0
L299018,C299018,4191933,Home,799,71.8186174765716,2005481,178,0
L299019,C299019,630405,Home,589,58.19049754168816,510343,191,1
L299020,C299020,3881608,Education,558,87.2128833282778,282977,314,0
L299021,C299021,2355020,Home,657,96.42703137407113,2119705,303,0
L299022,C299022,1076779,Business,593,55.33514944959726,2507086,359,1
L299023,C299023,3032202,Home,455,52.924894969024336,1427635,25,1
L299024,C299024,179308,Vehicle,764,64.75675918150222,348324,300,0
L299025,C299025,1175347,Education,752,78.96776475866444,3797715,233,0
L299026,C299026,3699637,Education,563,77.8060995965483,1346981,329,0
L299027,C299027,609282,Vehicle,842,68.35812749912452,671668,131,0
L299028,C299028,3879415,Personal,745,89.30078287948393,14505,34,0
L299029,C299029,4188350,Home,741,71.11695340173775,2909405,54,0
L299030,C299030,1159246,Home,418,86.18776360049392,2468569,18,0
L299031,C299031,2226441,Vehicle,834,68.50182974405666,2540666,321,0
L299032,C299032,2472608,Vehicle,790,53.84923900439293,415386,191,0
L299033,C299033,2038652,Vehicle,667,64.77195962857651,1981533,108,0
L299034,C299034,3537297,Education,543,59.165841286958724,3458977,297,1
L299035,C299035,363430,Business,352,87.4334186434037,2422675,116,0
L299036,C299036,2356990,Education,330,95.90986674557786,2171203,181,0
L299037,C299037,1259044,Education,640,61.71253036185237,1866069,315,0
L299038,C299038,62575,Education,523,57.94617976107745,979840,81,1
L299039,C299039,1532563,Vehicle,790,86.17716799189566,1923003,274,0
L299040,C299040,2223520,Education,558,78.00381557175535,2102325,244,0
L299041,C299041,3671829,Personal,483,92.2318109584267,2743076,207,0
L299042,C299042,255986,Personal,704,99.51658617190697,468135,30,0
L299043,C299043,4333581,Vehicle,515,73.49066984634649,1390364,310,1
L299044,C299044,3098587,Education,850,54.45388556070307,2367883,348,0
L299045,C299045,3680790,Personal,422,94.82573568349213,998092,292,0
L299046,C299046,1743058,Education,811,94.18521552169148,2260224,184,0
L299047,C299047,255054,Education,310,95.69075397346941,1263922,218,0
L299048,C299048,4980742,Vehicle,623,93.9187174134129,2277582,311,0
L299049,C299049,1268647,Education,559,70.94208218638977,1170670,42,1
L299050,C299050,1092664,Vehicle,317,66.71278623603158,455440,319,1
L299051,C299051,2326163,Home,674,95.13426484322662,2280581,118,0
L299052,C299052,1706031,Home,331,98.80413344970079,1236757,107,0
L299053,C299053,334722,Home,693,81.77786313912576,2922561,79,0
L299054,C299054,960128,Vehicle,362,86.52531849208728,1986694,129,0
L299055,C299055,801077,Vehicle,373,58.216461287846116,889562,208,1
L299056,C299056,2885097,Personal,718,88.24909142654138,2084105,275,0
L299057,C299057,2613602,Home,728,65.39643927846991,3604023,288,0
L299058,C299058,3687125,Business,387,86.97495332227746,2861865,216,0
L299059,C299059,4731509,Vehicle,366,95.25323959312814,854653,247,0
L299060,C299060,370148,Personal,395,72.32210925493153,1645282,114,1
L299061,C299061,4636975,Education,397,59.850504570217154,775694,253,1
L299062,C299062,1201194,Vehicle,363,84.55631612707586,1283549,257,0
L299063,C299063,3444008,Personal,355,67.45129656174228,3982660,338,1
L299064,C299064,1989764,Home,797,54.19956399534943,1160809,163,0
L299065,C299065,4838015,Vehicle,832,59.10383123977634,476408,189,0
L299066,C299066,2915386,Business,701,50.51090513843788,1682137,357,0
L299067,C299067,1691186,Education,736,60.42433565037242,3321044,164,0
L299068,C299068,1400264,Home,566,72.51827548267387,3144522,215,1
L299069,C299069,2491481,Vehicle,496,82.70354722947806,3499701,142,0
L299070,C299070,2364914,Home,530,56.41876240247579,549145,49,1
L299071,C299071,3260845,Personal,427,99.71359143489708,1914199,242,0
L299072,C299072,4177448,Personal,424,97.61193685353831,2725869,144,0
L299073,C299073,4256920,Home,679,77.56229108439264,1019136,94,0
L299074,C299074,1803491,Education,412,57.49530573220638,2308870,278,1
L299075,C299075,2370519,Personal,515,66.00564408701695,1503460,288,1
L299076,C299076,4700841,Education,622,54.54319931865281,2478029,289,0
L299077,C299077,952492,Business,546,72.8607595327808,1648393,251,1
L299078,C299078,2644924,Business,659,80.60954127499062,1207750,17,0
L299079,C299079,4007966,Business,599,70.21261190411091,1946181,152,1
L299080,C299080,1272232,Personal,574,74.0054694191328,1711278,329,1
L299081,C299081,1153449,Education,422,93.94853727815115,964229,265,0
L299082,C299082,4376450,Vehicle,639,75.77855331925366,1764854,274,0
L299083,C299083,1198105,Education,655,59.78411911608181,426147,300,0
L299084,C299084,4010967,Vehicle,634,89.13183262767336,3620626,128,0
L299085,C299085,939745,Business,776,68.57332861294452,26424,143,0
L299086,C299086,4194856,Home,457,67.3539433449652,2381027,352,1
L299087,C299087,4769662,Personal,631,61.4092483019456,3163455,215,0
L299088,C299088,3491715,Education,664,52.01855088218399,3508151,222,0
L299089,C299089,2978942,Personal,337,51.25198687805763,3107448,211,1
L299090,C299090,1421680,Personal,510,73.71707881315486,2028895,145,1
L299091,C299091,4341908,Personal,531,83.66925632820701,2596413,99,0
L299092,C299092,3608695,Vehicle,341,57.3407245032392,1303324,153,1
L299093,C299093,4984044,Personal,713,56.409032811720806,860896,231,0
L299094,C299094,977524,Home,582,90.25808152219048,2113244,163,0
L299095,C299095,1129664,Personal,723,88.48412088758643,1534225,358,0
L299096,C299096,246881,Business,519,88.31271194559879,2136135,144,0
L299097,C299097,3694322,Personal,357,62.250147048315654,3028337,20,1
L299098,C299098,4040178,Business,728,57.12336240478568,767345,258,0
L299099,C299099,2295891,Vehicle,703,65.49148461280875,332639,359,0
L299100,C299100,3421579,Vehicle,797,71.21704256480518,856504,326,0
L299101,C299101,875271,Home,702,54.52791503269266,1722256,109,0
L299102,C299102,4964002,Business,377,72.6676797649479,2175463,21,1
L299103,C299103,2664536,Business,760,55.543957160766965,2370669,129,0
L299104,C299104,291926,Vehicle,352,52.67613271050101,105993,124,1
L299105,C299105,243032,Vehicle,497,50.81048385741704,1311122,172,1
L299106,C299106,4129599,Business,559,82.10526485327367,224978,91,0
L299107,C299107,3620246,Business,742,58.223358732668224,2912803,196,0
L299108,C299108,4538424,Business,700,63.40993767484378,2103650,344,0
L299109,C299109,602476,Home,459,85.39095548591712,3199930,322,0
L299110,C299110,463051,Personal,435,76.0979242035028,1941402,82,0
L299111,C299111,235478,Vehicle,485,84.99850479174478,3305622,165,0
L299112,C299112,2872892,Home,785,94.93808167871615,1860992,69,0
L299113,C299113,2110178,Vehicle,582,60.79015944948755,2319214,121,1
L299114,C299114,3110016,Home,397,78.92311715598204,1516502,245,0
L299115,C299115,4722565,Home,654,89.96667388418712,1487879,16,0
L299116,C299116,1811909,Business,686,93.9371812943661,692984,286,0
L299117,C299117,2905702,Vehicle,486,85.67156417552476,3891804,174,0
L299118,C299118,721914,Home,831,76.80657484073046,766314,64,0
L299119,C299119,4415263,Education,704,62.2632594597308,1209640,157,0
L299120,C299120,873996,Business,561,93.58734578670452,3648309,282,0
L299121,C299121,4433922,Vehicle,303,58.340251646858334,3972632,94,1
L299122,C299122,963655,Business,508,74.56471298847345,1297434,48,1
L299123,C299123,1791684,Vehicle,313,65.82635790488281,1233286,156,1
L299124,C299124,4747521,Vehicle,823,72.27938990335126,1579014,105,0
L299125,C299125,199373,Home,507,73.68799700601191,2523338,101,1
L299126,C299126,3245331,Education,599,88.70287793031494,2891892,26,0
L299127,C299127,4888666,Personal,800,80.18461486705968,1003108,192,0
L299128,C299128,3972760,Vehicle,489,86.2517618143784,615963,198,0
L299129,C299129,4782702,Personal,506,57.071414920101724,3659375,131,1
L299130,C299130,4934308,Education,651,64.27583178345137,2203418,105,0
L299131,C299131,498872,Vehicle,595,95.02194090125334,3513004,319,0
L299132,C299132,2977282,Vehicle,804,79.5188580090985,2128755,51,0
L299133,C299133,1488368,Vehicle,485,57.09511672956633,2698344,278,1
L299134,C299134,2449967,Home,820,51.94584819230531,3220542,13,0
L299135,C299135,3272524,Personal,777,99.16486123838807,2186251,213,0
L299136,C299136,4602136,Business,304,54.298478718159416,32918,73,1
L299137,C299137,4747912,Personal,616,72.92790614639708,29291,76,0
L299138,C299138,1101033,Home,803,94.74840043443356,2881437,154,0
L299139,C299139,1987051,Vehicle,678,54.44479692537498,1998523,140,0
L299140,C299140,3111958,Business,804,85.91239818765362,638702,56,0
L299141,C299141,1690601,Business,810,81.14813282592198,1613541,30,0
L299142,C299142,3689052,Personal,663,97.8050997621886,3044056,217,0
L299143,C299143,3995111,Vehicle,576,80.25605485727846,1847528,128,0
L299144,C299144,3755084,Personal,385,91.32176874230737,3100844,88,0
L299145,C299145,1106279,Vehicle,669,87.13010228819834,1317751,192,0
L299146,C299146,2919069,Home,656,66.99608006900624,2832640,340,0
L299147,C299147,3585602,Education,416,65.85606392834212,1983501,303,1
L299148,C299148,1548281,Home,845,62.42206090800225,575619,261,0
L299149,C299149,4357650,Business,817,61.01329873733256,1082141,332,0
L299150,C299150,2682742,Education,805,83.80446037993642,2271749,124,0
L299151,C299151,1568291,Education,725,76.83784452402321,163226,65,0
L299152,C299152,3442388,Home,302,73.222939779954,657966,177,1
L299153,C299153,3090490,Vehicle,849,92.53828633683575,3915372,179,0
L299154,C299154,1313303,Home,834,61.6025313339779,503594,83,0
L299155,C299155,4830956,Home,312,85.66927652580478,1594606,335,0
L299156,C299156,1810227,Personal,665,81.25160825399968,409436,316,0
L299157,C299157,1379552,Business,612,84.62983526547828,1034724,225,0
L299158,C299158,2027979,Business,556,67.7538743193761,962549,355,1
L299159,C299159,793345,Business,770,50.57786358996552,104998,258,0
L299160,C299160,1056031,Home,416,82.52023088764605,1223343,285,0
L299161,C299161,4421900,Business,624,94.33939161427989,2001568,63,0
L299162,C299162,2368097,Education,843,54.54017999854078,2485052,298,0
L299163,C299163,3290848,Education,519,78.4500181850592,1541570,270,0
L299164,C299164,3617080,Business,308,81.99775895339194,1412351,208,0
L299165,C299165,3089592,Vehicle,476,79.9559877786749,1285878,45,0
L299166,C299166,1757768,Education,798,91.44089599927507,2921612,84,0
L299167,C299167,3222146,Education,618,85.87891828291362,437167,272,0
L299168,C299168,4471001,Business,398,82.65363563912301,3098446,36,0
L299169,C299169,958231,Home,439,73.10693087434309,2074078,264,1
L299170,C299170,4977958,Home,807,82.01542501064336,2809153,19,0
L299171,C299171,2843094,Vehicle,780,57.88281412946421,2568805,186,0
L299172,C299172,3513746,Personal,449,74.27559028621442,1688119,168,1
L299173,C299173,4270056,Personal,634,98.10424105228208,1606781,63,0
L299174,C299174,3971871,Vehicle,730,56.4662867591134,3991533,21,0
L299175,C299175,2828154,Vehicle,778,86.70731877947038,1113797,220,0
L299176,C299176,1004387,Personal,554,84.32203930610761,1155491,358,0
L299177,C299177,2893498,Vehicle,564,92.06109735629067,1060380,300,0
L299178,C299178,3761516,Education,486,52.93624986814996,3820129,56,1
L299179,C299179,4007247,Personal,720,62.94266280670928,721136,340,0
L299180,C299180,2821923,Education,723,86.43534959782416,269799,118,0
L299181,C299181,4272812,Business,666,89.20447884351901,181708,339,0
L299182,C299182,3920577,Education,830,87.29553781247782,2829633,44,0
L299183,C299183,2178185,Education,627,94.16333013313337,2005732,50,0
L299184,C299184,1841918,Business,407,87.78933400219569,3529390,350,0
L299185,C299185,2831311,Education,653,50.312659602546546,1427660,13,0
L299186,C299186,153532,Home,469,95.00079805927298,125890,55,0
L299187,C299187,3871736,Home,823,61.0345584457593,3056594,286,0
L299188,C299188,1959956,Home,589,64.153246968556,170935,207,1
L299189,C299189,717153,Education,488,73.0975022664223,3086718,348,1
L299190,C299190,162062,Home,740,66.27049264537094,2170078,66,0
L299191,C299191,4073373,Home,831,75.18274992467839,1384957,187,0
L299192,C299192,1524867,Personal,709,99.61288064697675,1178977,39,0
L299193,C299193,1525208,Business,553,72.6406518532455,1941327,98,1
L299194,C299194,4967714,Personal,307,73.967063905531,70898,225,1
L299195,C299195,4778845,Personal,672,56.65662091833403,1839688,326,0
L299196,C299196,514411,Education,638,80.45105969312075,2428820,231,0
L299197,C299197,3705367,Personal,572,80.82099503618123,569983,141,0
L299198,C299198,3620566,Personal,811,80.23896460259894,420402,127,0
L299199,C299199,2925747,Personal,326,97.0262282815491,305829,221,0
L299200,C299200,3871147,Business,340,54.47197081154179,1789743,216,1
L299201,C299201,1572584,Education,770,72.09296730883622,2762790,125,0
L299202,C299202,3720384,Vehicle,828,92.87930819817984,2719099,238,0
L299203,C299203,1231237,Personal,799,99.61177970688914,2194301,210,0
L299204,C299204,4958023,Home,634,81.3817158542668,764852,41,0
L299205,C299205,2718302,Business,800,91.41668253918276,2510948,232,0
L299206,C299206,4635189,Personal,595,52.00393515690189,2422390,189,1
L299207,C299207,1745930,Education,391,73.89075464934794,3892732,132,1
L299208,C299208,4417748,Business,448,92.6738468395564,2338284,297,0
L299209,C299209,4150856,Vehicle,525,95.95320083775694,879202,123,0
L299210,C299210,2823406,Home,576,72.13105143372712,552968,294,1
L299211,C299211,165071,Vehicle,603,74.82404090500114,1389712,180,0
L299212,C299212,842335,Vehicle,590,69.17692478822322,849579,294,1
L299213,C299213,3684602,Vehicle,490,77.83121738332449,3108878,16,0
L299214,C299214,1944081,Business,342,52.35964401606346,2751510,247,1
L299215,C299215,4023959,Business,614,84.26564469904672,69986,221,0
L299216,C299216,4118065,Education,651,55.83511679438506,10514,15,0
L299217,C299217,887293,Education,517,55.54544219862319,368525,91,1
L299218,C299218,3400536,Personal,691,94.08001349765681,2436312,227,0
L299219,C299219,1337927,Education,589,57.99249808079847,1029907,55,1
L299220,C299220,563629,Business,310,79.48380307654385,2565854,52,0
L299221,C299221,2944833,Business,304,56.016591744521016,434412,27,1
L299222,C299222,3378999,Business,327,97.6842367861978,125189,189,0
L299223,C299223,662024,Vehicle,315,76.23332011768048,1285235,74,0
L299224,C299224,4888262,Vehicle,558,94.46486691500607,1540967,52,0
L299225,C299225,508618,Personal,537,71.76413691744358,3425500,158,1
L299226,C299226,1754781,Home,624,60.00694734400261,3683997,224,0
L299227,C299227,2884035,Business,775,54.71656677148217,142954,92,0
L299228,C299228,317668,Business,636,64.17286219460725,2370733,291,0
L299229,C299229,2206153,Home,792,92.39148440086989,1321406,178,0
L299230,C299230,3793255,Education,384,52.10773912805411,1704637,144,1
L299231,C299231,901357,Personal,500,55.72409992361456,363748,155,1
L299232,C299232,951205,Vehicle,373,83.78465176764601,291870,239,0
L299233,C299233,2864228,Vehicle,451,99.98763254829063,1166116,155,0
L299234,C299234,1627218,Vehicle,681,91.35439356809638,3538330,298,0
L299235,C299235,1102772,Education,839,52.067928134691456,1351370,135,0
L299236,C299236,1791831,Vehicle,366,87.03878622974821,3490183,189,0
L299237,C299237,208790,Business,813,83.8817734243159,350923,38,0
L299238,C299238,3537929,Business,716,64.31463452233986,1939251,249,0
L299239,C299239,2622201,Home,510,90.47194303842966,270343,248,0
L299240,C299240,4906383,Vehicle,415,84.68463144675668,1689611,307,0
L299241,C299241,1733417,Business,652,95.64083421210074,3160760,112,0
L299242,C299242,3044001,Personal,738,71.70179243186487,1164259,144,0
L299243,C299243,1280276,Home,726,89.0952352437935,3457264,16,0
L299244,C299244,227178,Personal,407,74.28198268895078,3089874,250,1
L299245,C299245,2531982,Home,532,59.18672612798165,3612884,137,1
L299246,C299246,354269,Education,597,80.87475639836951,1948257,48,0
L299247,C299247,1300127,Business,416,54.18195341303358,1193179,189,1
L299248,C299248,896806,Personal,463,88.36891341598488,1474309,329,0
L299249,C299249,2321566,Business,375,84.32050827153193,3817734,340,0
L299250,C299250,3289277,Personal,766,87.30137668038769,3217829,117,0
L299251,C299251,3582911,Personal,340,52.30235912933654,162888,29,1
L299252,C299252,687098,Business,636,81.15621243339271,856489,248,0
L299253,C299253,1990020,Business,525,50.794664470617946,3258738,95,1
L299254,C299254,3696944,Business,792,51.64982259166756,753339,245,0
L299255,C299255,2972869,Home,629,88.75699991987469,1090572,275,0
L299256,C299256,572869,Home,529,61.41735793381655,2623525,110,1
L299257,C299257,2886835,Education,807,82.15096191391308,3715920,156,0
L299258,C299258,514886,Business,772,69.02136292000604,1200383,148,0
L299259,C299259,2795351,Personal,405,72.00599607063066,1726909,177,1
L299260,C299260,2805798,Business,350,51.46603342560076,2957745,73,1
L299261,C299261,844303,Home,659,74.9416746423464,1642169,217,0
L299262,C299262,494481,Personal,807,78.71546311145694,1859033,165,0
L299263,C299263,1864137,Education,735,83.19954627270414,2595183,275,0
L299264,C299264,3713704,Home,605,58.31756575454688,815177,20,0
L299265,C299265,4890474,Personal,717,68.82199427757925,3099978,144,0
L299266,C299266,2324381,Business,334,66.75149399170162,285898,272,1
L299267,C299267,1202379,Vehicle,515,53.53700581551459,2769744,191,1
L299268,C299268,3501673,Education,361,52.346405469186614,3837818,349,1
